fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.9,left,1,1.042999983,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.794000149,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,right,1,1.129000187,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,1.011000156,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,right,1,0.960999966,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.828000069,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.710999966,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.746000051,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.527999878,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.678999901,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,right,1,0.562000036,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,right,1,0.527000189,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,right,1,0.694999933,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,left,1,0.677000046,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.643000126,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.662000179,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.575999975,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.478999853,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.734000206,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.511000156,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.661999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,left,1,0.594000101,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,left,1,0.513000011,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.57799983,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,space,2.636999846
1,right,1,0.595000029,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,left,1,0.677000046,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.52699995,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.677999973,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,left,1,0.56099987,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.494999886,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,left,1,0.578999996,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,right,1,0.578999996,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.546000004,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.744000196,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,left,1,0.544000149,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.828000069,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.644000053,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.445000172,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.53399992,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,left,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,left,1,0.577000141,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.627000093,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,left,1,0.54399991,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.611999989,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,right,1,0.677000046,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.462999821,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.661000013,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.643999815,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.593999863,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,right,1,0.662000179,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,right,1,0.562999964,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.609999895,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.512000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,left,1,0.54399991,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,right,1,0.594000101,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,right,1,0.461999893,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.661999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.593999863,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.493000031,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.446000099,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,right,1,0.562999964,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,left,1,0.611999989,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,right,1,0.546999931,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,right,1,0.644000053,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.527999878,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,right,1,0.560000181,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.56099987,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,right,1,0.462000132,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.444000006,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.452000141,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.470999956,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.394000053,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,left,0,0.361999989,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,left,1,0.629000187,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.578999996,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,left,1,0.461999893,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.578000069,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,right,1,0.478000164,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,right,1,0.57799983,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.562000036,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,right,1,0.577000141,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.50999999,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.446000099,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.478999853,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.660999775,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.444999933,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.512000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.678999901,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.562000036,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,left,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,left,1,0.578999996,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,right,1,0.562000036,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.411999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.544000149,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.644000053,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.611000061,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.476999998,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.511999846,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.578000069,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.546000004,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.52699995,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,left,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.496000051,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.476999998,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,right,1,0.561000109,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,right,1,0.595999956,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
,,,,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,left,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.661999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,left,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.594000101,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.546000004,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.544000149,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.628000021,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.460000038,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,right,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,left,1,0.56099987,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,right,1,0.460999966,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,left,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.444000006,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,right,1,0.627999783,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,left,1,0.460999966,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.57799983,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.411999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.496000051,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,right,1,0.496000051,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.595999956,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.511999846,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.663000107,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,left,1,0.528999805,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.546000004,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.694000006,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,right,1,0.59100008,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,left,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.494999886,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.677999973,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.426999807,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,right,1,0.529999971,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
