fixDuration,resp.keys,resp.corr,resp.rt,participant,session,date,expName,psychopyVersion,frameRate,instResp.keys,instResp.rt
0.8,right,1,0.468000174,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,right,1,0.562999964,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,right,1,0.50999999,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.495000124,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.594000101,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,left,1,0.52699995,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.593999863,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,left,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.661999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,right,1,0.444999933,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.561000109,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,right,1,0.628999949,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.56099987,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,left,1,0.512000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.546999931,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.628999949,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.460000038,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.578000069,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.494999886,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.662000179,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.662000179,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.562999964,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.511000156,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.495000124,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,right,1,0.495000124,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.478000164,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.4599998,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.412999868,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.561999798,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.444999933,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.661000013,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.727999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,left,1,0.478999853,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,right,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.729999781,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.427999973,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.613000154,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.595000029,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,left,1,0.612999916,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,left,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.445000172,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,right,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,right,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,right,1,0.643999815,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,right,1,0.679000139,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,right,1,0.494000196,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,left,1,0.644999981,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.628999949,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,left,1,0.461999893,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.444999933,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.478000164,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.411999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.512000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.544999838,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,right,1,0.494999886,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,left,1,0.446000099,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,left,1,0.462000132,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,right,1,0.538000107,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
,,,,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.611999989,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.460999966,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,right,1,0.478999853,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.461999893,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,right,1,0.611999989,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.544000149,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.496000051,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.645999908,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.511999846,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.661000013,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.427999973,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,right,1,0.661999941,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.544999838,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,left,1,0.678999901,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,right,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.720000029,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.761999846,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.612999916,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,left,1,0.444999933,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.676999807,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.646000147,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.794999838,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,left,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,left,1,0.512000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.490999937,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,right,1,0.394999981,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.496000051,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,right,1,0.446000099,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.595999956,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,left,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,left,1,0.462000132,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,left,1,0.478999853,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,right,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.8,right,1,0.410000086,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.476999998,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,left,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,left,1,0.495000124,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,left,1,0.75999999,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.578000069,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.2,left,1,0.494999886,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,left,1,0.426999807,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.55,left,1,0.478000164,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,right,1,0.445999861,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.45,left,1,0.427999973,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.661000013,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.411000013,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.544999838,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,right,1,0.647000074,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,left,1,0.545000076,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.562999964,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.5,left,1,0.395999908,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.52699995,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.562000036,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,0.479000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,1,0.56099987,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,left,1,0.510999918,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.4,,0,,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.529000044,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.729000092,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,right,1,0.565999985,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1,right,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.728999853,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.595999956,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.54399991,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.463000059,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.65,right,0,0.443000078,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,left,1,0.549000025,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,right,1,0.525999784,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,right,1,0.476999998,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.477999926,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.5,left,1,0.478000164,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.25,left,1,0.511000156,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.35,left,1,0.444000006,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.6,right,1,1.262000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.95,right,1,0.512000084,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.4,left,1,0.411000013,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,left,1,0.464999914,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.9,left,1,0.480000019,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.394999981,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,right,1,0.644999981,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.55,left,1,0.511999846,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.7,left,1,0.626999855,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.15,right,1,1.093999863,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.1,right,1,0.528000116,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.45,right,1,0.57799983,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.85,right,1,0.461000204,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
0.75,left,1,0.493999958,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.3,left,1,0.561000109,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
1.05,right,1,0.628000021,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
,,,,,001,2019-09-16_16h35.03.237,ANT,3.1.3,60,,
